date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,goal_diff,result,home_win,average_age,average_caps,fifa_ranking,recent_tournament_score
2025-11-18,Saudi Arabia,Algeria,0.0,2.0,Friendly,Jeddah,Saudi Arabia,False,-2.0,-1,0,27.8,30.0,39,5.0
2025-11-18,Japan,Bolivia,3.0,0.0,Kirin Cup,Tokyo,Japan,False,3.0,1,1,27.0,30.0,21,5.0
2025-11-18,Mali,Jordan,3.0,2.0,Friendly,Radès,Tunisia,True,1.0,1,1,26.0,30.0,36,5.0
2025-11-18,Brazil,Tunisia,1.0,1.0,Friendly,Lille,France,True,0.0,0,0,27.5,55.0,4,9.5
2025-11-18,Canada,Venezuela,2.0,0.0,Friendly,Fort Lauderdale,United States,True,2.0,1,1,26.5,30.0,38,5.0
2025-11-18,Colombia,Australia,3.0,0.0,Friendly,New York,United States,True,3.0,1,1,28.0,30.0,13,5.0
2025-11-18,Ecuador,New Zealand,2.0,0.0,Friendly,Harrison,United States,True,2.0,1,1,25.8,30.0,30,5.0
2025-11-18,South Korea,Ghana,1.0,0.0,Friendly,Seoul,South Korea,False,1.0,1,1,27.5,30.0,24,5.0
2025-11-18,Mexico,Paraguay,1.0,2.0,Friendly,San Antonio,United States,True,-1.0,-1,0,27.8,30.0,19,5.0
2025-11-18,United States,Uruguay,5.0,1.0,Friendly,Tampa,United States,False,4.0,1,1,25.5,30.0,18,5.0
2025-11-18,Sweden,Slovenia,1.0,1.0,FIFA World Cup qualification,Solna,Sweden,False,0.0,0,0,27.4,55.0,10,9.5
2025-11-18,Spain,Turkey,2.0,2.0,FIFA World Cup qualification,Seville,Spain,False,0.0,0,0,26.5,60.0,3,9.8
2025-11-18,Austria,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,0.0,0,0,27.2,30.0,27,5.0
2025-11-18,Belgium,Liechtenstein,7.0,0.0,FIFA World Cup qualification,Liège,Belgium,False,7.0,1,1,28.5,55.0,8,9.5
2025-11-18,Iran,Uzbekistan,0.0,0.0,Al Ain International Cup,Al Ain,United Arab Emirates,True,0.0,0,0,28.5,30.0,22,5.0
2025-11-18,Panama,El Salvador,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,3.0,1,1,27.5,30.0,43,5.0
2025-11-18,Jamaica,Curaçao,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,0.0,0,0,27.0,30.0,44,5.0
2025-11-18,Costa Rica,Honduras,0.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,0.0,0,0,28.5,30.0,42,5.0
2025-12-01,Qatar,Palestine,0.0,1.0,Arab Cup,Al Khor,Qatar,False,-1.0,-1,0,28.0,30.0,41,5.0
2025-12-02,Morocco,Comoros,3.0,1.0,Arab Cup,Al Rayyan,Qatar,True,2.0,1,1,27.1,55.0,6,9.5
2025-12-02,Saudi Arabia,Oman,2.0,1.0,Arab Cup,Al Rayyan,Qatar,True,1.0,1,1,27.8,30.0,39,5.0
2025-12-02,Egypt,Kuwait,1.0,1.0,Arab Cup,Lusail,Qatar,True,0.0,0,0,27.5,30.0,32,5.0
2025-12-03,Algeria,Sudan,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True,0.0,0,0,28.2,30.0,37,5.0
2025-12-04,Qatar,Syria,1.0,1.0,Arab Cup,Al Rayyan,Qatar,False,0.0,0,0,28.0,30.0,41,5.0
2025-12-06,United Arab Emirates,Egypt,1.0,1.0,Arab Cup,Lusail,Qatar,True,0.0,0,0,27.2,30.0,47,5.0
2025-12-07,Qatar,Tunisia,0.0,3.0,Arab Cup,Al Khor,Qatar,False,-3.0,-1,0,28.0,30.0,41,5.0
2025-12-08,Morocco,Saudi Arabia,1.0,0.0,Arab Cup,Lusail,Qatar,True,1.0,1,1,27.1,55.0,6,9.5
2025-12-09,Egypt,Jordan,0.0,3.0,Arab Cup,Al Khor,Qatar,True,-3.0,-1,0,27.5,30.0,32,5.0
2025-12-09,United Arab Emirates,Kuwait,3.0,1.0,Arab Cup,Doha,Qatar,True,2.0,1,1,27.2,30.0,47,5.0
2025-12-09,Algeria,Iraq,2.0,0.0,Arab Cup,Al Rayyan,Qatar,True,2.0,1,1,28.2,30.0,37,5.0
2025-12-11,Morocco,Syria,1.0,0.0,Arab Cup,Al Rayyan,Qatar,True,1.0,1,1,27.1,55.0,6,9.5
2025-12-12,Algeria,United Arab Emirates,1.0,1.0,Arab Cup,Al Khor,Qatar,True,0.0,0,0,28.2,30.0,37,5.0
2025-12-15,Morocco,United Arab Emirates,3.0,0.0,Arab Cup,Al Rayyan,Qatar,True,3.0,1,1,27.1,55.0,6,9.5
2025-12-15,Saudi Arabia,Jordan,0.0,1.0,Arab Cup,Al Khor,Qatar,True,-1.0,-1,0,27.8,30.0,39,5.0
2025-12-21,Morocco,Comoros,2.0,0.0,African Cup of Nations,Rabat,Morocco,False,2.0,1,1,27.1,55.0,6,9.5
2025-12-22,Mali,Zambia,1.0,1.0,African Cup of Nations,Casablanca,Morocco,True,0.0,0,0,26.0,30.0,36,5.0
2025-12-22,Egypt,Zimbabwe,2.0,1.0,African Cup of Nations,Agadir,Morocco,True,1.0,1,1,27.5,30.0,32,5.0
2025-12-23,Nigeria,Tanzania,2.0,1.0,African Cup of Nations,Fez,Morocco,True,1.0,1,1,26.2,30.0,33,5.0
2025-12-23,Senegal,Botswana,3.0,0.0,African Cup of Nations,Tangier,Morocco,True,3.0,1,1,27.6,30.0,20,5.0
2025-12-24,Algeria,Sudan,3.0,0.0,African Cup of Nations,Rabat,Morocco,True,3.0,1,1,28.2,30.0,37,5.0
2025-12-24,Ivory Coast,Mozambique,1.0,0.0,African Cup of Nations,Marrakesh,Morocco,True,1.0,1,1,27.0,30.0,34,5.0
2025-12-24,Cameroon,Gabon,1.0,0.0,African Cup of Nations,Agadir,Morocco,True,1.0,1,1,26.8,30.0,35,5.0
2025-12-26,Morocco,Mali,1.0,1.0,African Cup of Nations,Rabat,Morocco,False,0.0,0,0,27.1,55.0,6,9.5
2025-12-26,Egypt,South Africa,1.0,0.0,African Cup of Nations,Agadir,Morocco,True,1.0,1,1,27.5,30.0,32,5.0
2025-12-27,Nigeria,Tunisia,3.0,2.0,African Cup of Nations,Fez,Morocco,True,1.0,1,1,26.2,30.0,33,5.0
2025-12-27,Senegal,DR Congo,1.0,1.0,African Cup of Nations,Tangier,Morocco,True,0.0,0,0,27.6,30.0,20,5.0
2025-12-28,Algeria,Burkina Faso,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,1.0,1,1,28.2,30.0,37,5.0
2025-12-28,Ivory Coast,Cameroon,1.0,1.0,African Cup of Nations,Marrakesh,Morocco,True,0.0,0,0,27.0,30.0,34,5.0
2025-12-29,Morocco,Zambia,3.0,0.0,African Cup of Nations,Rabat,Morocco,False,3.0,1,1,27.1,55.0,6,9.5
2026-01-03,Senegal,Sudan,3.0,1.0,African Cup of Nations,Tangier,Morocco,True,2.0,1,1,27.6,30.0,20,5.0
2026-01-03,Mali,Tunisia,1.0,1.0,African Cup of Nations,Casablanca,Morocco,True,0.0,0,0,26.0,30.0,36,5.0
2026-01-04,Morocco,Tanzania,1.0,0.0,African Cup of Nations,Rabat,Morocco,False,1.0,1,1,27.1,55.0,6,9.5
2026-01-05,Egypt,Benin,3.0,1.0,African Cup of Nations,Agadir,Morocco,True,2.0,1,1,27.5,30.0,32,5.0
2026-01-05,Nigeria,Mozambique,4.0,0.0,African Cup of Nations,Fez,Morocco,True,4.0,1,1,26.2,30.0,33,5.0
2026-01-06,Algeria,DR Congo,1.0,0.0,African Cup of Nations,Rabat,Morocco,True,1.0,1,1,28.2,30.0,37,5.0
2026-01-06,Ivory Coast,Burkina Faso,3.0,0.0,African Cup of Nations,Marrakesh,Morocco,True,3.0,1,1,27.0,30.0,34,5.0
2026-01-09,Mali,Senegal,0.0,1.0,African Cup of Nations,Tangier,Morocco,True,-1.0,-1,0,26.0,30.0,36,5.0
2026-01-09,Morocco,Cameroon,2.0,0.0,African Cup of Nations,Rabat,Morocco,False,2.0,1,1,27.1,55.0,6,9.5
2026-01-10,Algeria,Nigeria,0.0,2.0,African Cup of Nations,Marrakesh,Morocco,True,-2.0,-1,0,28.2,30.0,37,5.0
2026-01-10,Egypt,Ivory Coast,3.0,2.0,African Cup of Nations,Agadir,Morocco,True,1.0,1,1,27.5,30.0,32,5.0
2026-01-14,Senegal,Egypt,1.0,0.0,African Cup of Nations,Tangier,Morocco,True,1.0,1,1,27.6,30.0,20,5.0
2026-01-14,Morocco,Nigeria,0.0,0.0,African Cup of Nations,Rabat,Morocco,False,0.0,0,0,27.1,55.0,6,9.5
2026-01-17,Egypt,Nigeria,0.0,0.0,African Cup of Nations,Casablanca,Morocco,True,0.0,0,0,27.5,30.0,32,5.0
2026-01-18,Morocco,Senegal,3.0,0.0,African Cup of Nations,Rabat,Morocco,False,3.0,1,1,27.1,55.0,6,9.5
2026-01-22,Panama,Mexico,0.0,1.0,Friendly,Panama City,Panama,False,-1.0,-1,0,27.5,30.0,43,5.0
2026-01-26,Uzbekistan,China,2.0,2.0,Friendly,Dubai,United Arab Emirates,True,0.0,0,0,26.8,30.0,46,5.0
2026-02-25,Mexico,Iceland,4.0,0.0,Friendly,Querétaro,Mexico,False,4.0,1,1,27.8,30.0,19,5.0
2026-03-26,Brazil,France,1.0,2.0,Friendly,Foxborough,United States,True,-1.0,-1,0,27.5,55.0,4,9.5
2026-03-26,Colombia,Croatia,1.0,2.0,Friendly,Orlando,United States,True,-1.0,-1,0,28.0,30.0,13,5.0
2026-03-26,Italy,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Bergamo,Italy,False,2.0,1,1,26.9,30.0,15,5.0
2026-03-26,Poland,Albania,2.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,1.0,1,1,28.0,30.0,28,5.0
2026-03-26,Ukraine,Sweden,1.0,3.0,FIFA World Cup qualification,Valencia,Spain,True,-2.0,-1,0,26.5,30.0,26,5.0
2026-03-26,Denmark,North Macedonia,4.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,4.0,1,1,27.9,30.0,23,5.0
2026-03-27,Algeria,Guatemala,7.0,0.0,Friendly,Genoa,Italy,True,7.0,1,1,28.2,30.0,37,5.0
2026-03-27,Argentina,Mauritania,2.0,1.0,Friendly,Buenos Aires,Argentina,False,1.0,1,1,28.1,60.0,1,9.9
2026-03-27,Austria,Ghana,5.0,1.0,Friendly,Vienna,Austria,False,4.0,1,1,27.2,30.0,27,5.0
2026-03-27,England,Uruguay,1.0,1.0,Friendly,London,England,False,0.0,0,0,26.2,55.0,5,9.5
2026-03-27,Morocco,Ecuador,1.0,1.0,Friendly,Madrid,Spain,True,0.0,0,0,27.1,55.0,6,9.5
2026-03-27,Netherlands,Norway,2.0,1.0,Friendly,Amsterdam,Netherlands,False,1.0,1,1,27.0,30.0,14,5.0
2026-03-27,Saudi Arabia,Egypt,0.0,4.0,Friendly,Jeddah,Saudi Arabia,False,-4.0,-1,0,27.8,30.0,39,5.0
2026-03-27,Spain,Serbia,3.0,0.0,Friendly,Villarreal,Spain,False,3.0,1,1,26.5,60.0,3,9.8
2026-03-27,Switzerland,Germany,3.0,4.0,Friendly,Basel,Switzerland,False,-1.0,-1,0,28.2,30.0,17,5.0
2026-03-27,Costa Rica,Jordan,2.0,2.0,Friendly,Antalya,Turkey,True,0.0,0,0,28.5,30.0,42,5.0
2026-03-27,Iran,Nigeria,1.0,2.0,Friendly,Antalya,Turkey,True,-1.0,-1,0,28.5,30.0,22,5.0
2026-03-27,Australia,Cameroon,1.0,0.0,FIFA Series,Sydney,Australia,False,1.0,1,1,27.8,30.0,25,5.0
2026-03-27,New Zealand,Finland,0.0,2.0,FIFA Series,Auckland,New Zealand,False,-2.0,-1,0,26.0,30.0,48,5.0
2026-03-27,Venezuela,Trinidad and Tobago,4.0,1.0,FIFA Series,Tashkent,Uzbekistan,True,3.0,1,1,27.5,30.0,40,5.0
2026-03-27,Uzbekistan,Gabon,3.0,1.0,FIFA Series,Tashkent,Uzbekistan,False,2.0,1,1,26.8,30.0,46,5.0
2026-03-28,Canada,Iceland,2.0,2.0,Friendly,Toronto,Canada,False,0.0,0,0,26.5,30.0,38,5.0
2026-03-28,Ivory Coast,South Korea,4.0,0.0,Friendly,Milton Keynes,England,True,4.0,1,1,27.0,30.0,34,5.0
2026-03-28,Mexico,Portugal,0.0,0.0,Friendly,Mexico City,Mexico,False,0.0,0,0,27.8,30.0,19,5.0
2026-03-28,Senegal,Peru,2.0,0.0,Friendly,Paris,France,True,2.0,1,1,27.6,30.0,20,5.0
2026-03-28,United States,Belgium,2.0,5.0,Friendly,Atlanta,United States,False,-3.0,-1,0,25.5,30.0,18,5.0
2026-03-29,Colombia,France,1.0,3.0,Friendly,Landover,United States,True,-2.0,-1,0,28.0,30.0,13,5.0
2026-03-30,Germany,Ghana,2.0,1.0,Friendly,Stuttgart,Germany,False,1.0,1,1,27.5,55.0,9,9.5
2026-03-30,New Zealand,Chile,4.0,1.0,FIFA Series,Auckland,New Zealand,False,3.0,1,1,26.0,30.0,48,5.0
2026-03-30,Uzbekistan,Venezuela,0.0,0.0,FIFA Series,Tashkent,Uzbekistan,False,0.0,0,0,26.8,30.0,46,5.0
2026-03-31,Algeria,Uruguay,0.0,0.0,Friendly,Turin,Italy,True,0.0,0,0,28.2,30.0,37,5.0
2026-03-31,Argentina,Zambia,5.0,0.0,Friendly,Buenos Aires,Argentina,False,5.0,1,1,28.1,60.0,1,9.9
2026-03-31,Austria,South Korea,1.0,0.0,Friendly,Vienna,Austria,False,1.0,1,1,27.2,30.0,27,5.0
2026-03-31,Brazil,Croatia,3.0,1.0,Friendly,Orlando,United States,True,2.0,1,1,27.5,55.0,4,9.5
2026-03-31,Canada,Tunisia,0.0,0.0,Friendly,Toronto,Canada,False,0.0,0,0,26.5,30.0,38,5.0
2026-03-31,Costa Rica,Iran,0.0,5.0,Friendly,Antalya,Turkey,True,-5.0,-1,0,28.5,30.0,42,5.0
2026-03-31,England,Japan,0.0,1.0,Friendly,London,England,False,-1.0,-1,0,26.2,55.0,5,9.5
2026-03-31,Ivory Coast,Scotland,1.0,0.0,Friendly,Liverpool,England,True,1.0,1,1,27.0,30.0,34,5.0
2026-03-31,Mexico,Belgium,1.0,1.0,Friendly,Chicago,United States,True,0.0,0,0,27.8,30.0,19,5.0
2026-03-31,Morocco,Paraguay,2.0,1.0,Friendly,Lens,France,True,1.0,1,1,27.1,55.0,6,9.5
2026-03-31,Netherlands,Ecuador,1.0,1.0,Friendly,Eindhoven,Netherlands,False,0.0,0,0,27.0,30.0,14,5.0
2026-03-31,Norway,Switzerland,0.0,0.0,Friendly,Oslo,Norway,False,0.0,0,0,26.5,55.0,11,9.5
2026-03-31,Peru,Honduras,2.0,2.0,Friendly,Madrid,Spain,True,0.0,0,0,28.5,30.0,31,5.0
2026-03-31,Senegal,Gambia,3.0,1.0,Friendly,Diamniadio,Senegal,False,2.0,1,1,27.6,30.0,20,5.0
2026-03-31,Serbia,Saudi Arabia,2.0,1.0,Friendly,Bačka Topola,Serbia,False,1.0,1,1,27.7,30.0,29,5.0
2026-03-31,Spain,Egypt,0.0,0.0,Friendly,Barcelona,Spain,False,0.0,0,0,26.5,60.0,3,9.8
2026-03-31,Ukraine,Albania,1.0,0.0,Friendly,Valencia,Spain,True,1.0,1,1,26.5,30.0,26,5.0
2026-03-31,United States,Portugal,0.0,2.0,Friendly,Atlanta,United States,False,-2.0,-1,0,25.5,30.0,18,5.0
2026-03-31,Sweden,Poland,3.0,2.0,FIFA World Cup qualification,Solna,Sweden,False,1.0,1,1,27.4,55.0,10,9.5
2026-03-31,Cameroon,China,2.0,0.0,FIFA Series,Melbourne,Australia,True,2.0,1,1,26.8,30.0,35,5.0
2026-03-31,Australia,Curaçao,5.0,1.0,FIFA Series,Melbourne,Australia,False,4.0,1,1,27.8,30.0,25,5.0
2026-05-22,Mexico,Ghana,2.0,0.0,Friendly,Puebla,Mexico,False,2.0,1,1,27.8,30.0,19,5.0
2026-05-26,Morocco,Burundi,5.0,0.0,Friendly,Salé,Morocco,False,5.0,1,1,27.1,55.0,6,9.5
2026-05-26,Nigeria,Zimbabwe,2.0,0.0,Unity Cup,London,England,True,2.0,1,1,26.2,30.0,33,5.0
2026-05-28,Egypt,Russia,1.0,0.0,Friendly,Cairo,Egypt,False,1.0,1,1,27.5,30.0,32,5.0
2026-05-29,Iran,Gambia,3.0,1.0,Friendly,Aksu,Turkey,True,2.0,1,1,28.5,30.0,22,5.0
2026-05-30,Ecuador,Saudi Arabia,2.0,1.0,Friendly,Harrison,United States,True,1.0,1,1,25.8,30.0,30,5.0
2026-05-30,South Korea,Trinidad and Tobago,5.0,0.0,Friendly,Provo,United States,True,5.0,1,1,27.5,30.0,24,5.0
2026-05-30,Mexico,Australia,1.0,0.0,Friendly,Pasadena,United States,True,1.0,1,1,27.8,30.0,19,5.0
2026-05-30,Nigeria,Jamaica,3.0,0.0,Unity Cup,London,England,True,3.0,1,1,26.2,30.0,33,5.0
2026-05-31,Brazil,Panama,6.0,2.0,Friendly,Rio de Janeiro,Brazil,False,4.0,1,1,27.5,55.0,4,9.5
2026-05-31,Germany,Finland,4.0,0.0,Friendly,Mainz,Germany,False,4.0,1,1,27.5,55.0,9,9.5
2026-05-31,Poland,Ukraine,0.0,2.0,Friendly,Wrocław,Poland,False,-2.0,-1,0,28.0,30.0,28,5.0
2026-05-31,Switzerland,Jordan,4.0,1.0,Friendly,St. Gallen,Switzerland,False,3.0,1,1,28.2,30.0,17,5.0
2026-05-31,United States,Senegal,3.0,2.0,Friendly,Charlotte,United States,False,1.0,1,1,25.5,30.0,18,5.0
2026-05-31,Japan,Iceland,1.0,0.0,Friendly,Tokyo,Japan,False,1.0,1,1,27.0,30.0,21,5.0
2026-06-01,Austria,Tunisia,1.0,0.0,Friendly,Vienna,Austria,False,1.0,1,1,27.2,30.0,27,5.0
2026-06-01,Canada,Uzbekistan,2.0,0.0,Friendly,Edmonton,Canada,False,2.0,1,1,26.5,30.0,38,5.0
2026-06-01,Colombia,Costa Rica,3.0,1.0,Friendly,Bogotá,Colombia,False,2.0,1,1,28.0,30.0,13,5.0
2026-06-01,Norway,Sweden,3.0,1.0,Friendly,Oslo,Norway,False,2.0,1,1,26.5,55.0,11,9.5
2026-06-02,Croatia,Belgium,0.0,2.0,Friendly,Rijeka,Croatia,False,-2.0,-1,0,28.9,55.0,7,9.5
2026-06-02,Morocco,Madagascar,4.0,0.0,Friendly,Rabat,Morocco,False,4.0,1,1,27.1,55.0,6,9.5
2026-06-03,South Korea,El Salvador,1.0,0.0,Friendly,Provo,United States,True,1.0,1,1,27.5,30.0,24,5.0
2026-06-03,Netherlands,Algeria,0.0,1.0,Friendly,Rotterdam,Netherlands,False,-1.0,-1,0,27.0,30.0,14,5.0
2026-06-03,Panama,Dominican Republic,4.0,2.0,Friendly,Panama City,Panama,False,2.0,1,1,27.5,30.0,43,5.0
2026-06-03,Poland,Nigeria,2.0,2.0,Friendly,Warsaw,Poland,False,0.0,0,0,28.0,30.0,28,5.0
2026-06-04,France,Ivory Coast,1.0,2.0,Friendly,Nantes,France,False,-1.0,-1,0,26.8,60.0,2,10.0
2026-06-04,Iran,Mali,2.0,0.0,Friendly,Antalya,Turkey,True,2.0,1,1,28.5,30.0,22,5.0
2026-06-04,Mexico,Serbia,5.0,1.0,Friendly,Toluca,Mexico,False,4.0,1,1,27.8,30.0,19,5.0
2026-06-04,Spain,Iraq,1.0,1.0,Friendly,A Coruña,Spain,False,0.0,0,0,26.5,60.0,3,9.8
2026-06-04,Sweden,Greece,2.0,2.0,Friendly,Solna,Sweden,False,0.0,0,0,27.4,55.0,10,9.5
2026-06-05,Canada,Republic of Ireland,1.0,1.0,Friendly,Montreal,Canada,False,0.0,0,0,26.5,30.0,38,5.0
2026-06-06,Argentina,Honduras,2.0,0.0,Friendly,College Station,United States,True,2.0,1,1,28.1,60.0,1,9.9
2026-06-06,Australia,Switzerland,1.0,1.0,Friendly,San Diego,United States,True,0.0,0,0,27.8,30.0,25,5.0
2026-06-06,Belgium,Tunisia,5.0,0.0,Friendly,Brussels,Belgium,False,5.0,1,1,28.5,55.0,8,9.5
2026-06-06,Brazil,Egypt,2.0,1.0,Friendly,Cleveland,United States,True,1.0,1,1,27.5,55.0,4,9.5
2026-06-06,England,New Zealand,1.0,0.0,Friendly,Tampa,United States,True,1.0,1,1,26.2,55.0,5,9.5
2026-06-06,Jamaica,South Africa,0.0,1.0,Friendly,Pachuca,Mexico,True,-1.0,-1,0,27.0,30.0,44,5.0
2026-06-06,Panama,Bosnia and Herzegovina,1.0,1.0,Friendly,St. Louis,United States,True,0.0,0,0,27.5,30.0,43,5.0
2026-06-06,Portugal,Chile,2.0,1.0,Friendly,Oeiras,Portugal,False,1.0,1,1,27.8,30.0,12,5.0
2026-06-06,Qatar,El Salvador,0.0,0.0,Friendly,Los Angeles,United States,True,0.0,0,0,28.0,30.0,41,5.0
2026-06-06,United States,Germany,1.0,2.0,Friendly,Chicago,United States,False,-1.0,-1,0,25.5,30.0,18,5.0
2026-06-06,Venezuela,Turkey,1.0,2.0,Friendly,Fort Lauderdale,United States,True,-1.0,-1,0,27.5,30.0,40,5.0
2026-06-07,Croatia,Slovenia,2.0,1.0,Friendly,Varaždin,Croatia,False,1.0,1,1,28.9,55.0,7,9.5
2026-06-07,Ecuador,Guatemala,3.0,0.0,Friendly,Columbus,United States,True,3.0,1,1,25.8,30.0,30,5.0
2026-06-07,Morocco,Norway,1.0,1.0,Friendly,Harrison,United States,True,0.0,0,0,27.1,55.0,6,9.5
2026-06-07,Denmark,Ukraine,2.0,1.0,Friendly,Odense,Denmark,False,1.0,1,1,27.9,30.0,23,5.0
2026-06-08,France,Northern Ireland,3.0,1.0,Friendly,Lille,France,False,2.0,1,1,26.8,60.0,2,10.0
2026-06-08,Netherlands,Uzbekistan,2.0,1.0,Friendly,New York,United States,True,1.0,1,1,27.0,30.0,14,5.0
2026-06-08,Peru,Spain,1.0,3.0,Friendly,Puebla,Mexico,True,-2.0,-1,0,28.5,30.0,31,5.0
2026-06-09,Argentina,Iceland,3.0,0.0,Friendly,Auburn,United States,True,3.0,1,1,28.1,60.0,1,9.9
2026-06-09,Saudi Arabia,Senegal,0.0,0.0,Friendly,San Antonio,United States,True,0.0,0,0,27.8,30.0,39,5.0
2026-06-10,England,Costa Rica,3.0,0.0,Friendly,Orlando,United States,True,3.0,1,1,26.2,55.0,5,9.5
2026-06-10,Portugal,Nigeria,2.0,1.0,Friendly,Leiria,Portugal,False,1.0,1,1,27.8,30.0,12,5.0
2026-06-11,Mexico,South Africa,2.0,0.0,FIFA World Cup,Mexico City,Mexico,False,2.0,1,1,27.8,30.0,19,5.0
2026-06-11,South Korea,Czech Republic,2.0,1.0,FIFA World Cup,Zapopan,Mexico,True,1.0,1,1,27.5,30.0,24,5.0
2026-06-12,Canada,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup,Toronto,Canada,False,0.0,0,0,26.5,30.0,38,5.0
2026-06-12,United States,Paraguay,4.0,1.0,FIFA World Cup,Inglewood,United States,False,3.0,1,1,25.5,30.0,18,5.0
2026-06-13,Qatar,Switzerland,1.0,1.0,FIFA World Cup,Santa Clara,United States,True,0.0,0,0,28.0,30.0,41,5.0
2026-06-13,Brazil,Morocco,1.0,1.0,FIFA World Cup,East Rutherford,United States,True,0.0,0,0,27.5,55.0,4,9.5
2026-06-13,Australia,Turkey,2.0,0.0,FIFA World Cup,Vancouver,Canada,True,2.0,1,1,27.8,30.0,25,5.0
2026-06-14,Germany,Curaçao,7.0,1.0,FIFA World Cup,Houston,United States,True,6.0,1,1,27.5,55.0,9,9.5
2026-06-14,Ivory Coast,Ecuador,1.0,0.0,FIFA World Cup,Philadelphia,United States,True,1.0,1,1,27.0,30.0,34,5.0
2026-06-14,Netherlands,Japan,2.0,2.0,FIFA World Cup,Arlington,United States,True,0.0,0,0,27.0,30.0,14,5.0
2026-06-14,Sweden,Tunisia,5.0,1.0,FIFA World Cup,Guadalupe,Mexico,True,4.0,1,1,27.4,55.0,10,9.5
2026-06-15,Belgium,Egypt,1.0,1.0,FIFA World Cup,Seattle,United States,True,0.0,0,0,28.5,55.0,8,9.5
2026-06-15,Iran,New Zealand,2.0,2.0,FIFA World Cup,Inglewood,United States,True,0.0,0,0,28.5,30.0,22,5.0
2026-06-15,Spain,Cape Verde,0.0,0.0,FIFA World Cup,Atlanta,United States,True,0.0,0,0,26.5,60.0,3,9.8
2026-06-15,Saudi Arabia,Uruguay,1.0,1.0,FIFA World Cup,Miami Gardens,United States,True,0.0,0,0,27.8,30.0,39,5.0
2026-06-16,France,Senegal,3.0,1.0,FIFA World Cup,East Rutherford,United States,True,2.0,1,1,26.8,60.0,2,10.0
2026-06-16,Argentina,Algeria,3.0,0.0,FIFA World Cup,Kansas City,United States,True,3.0,1,1,28.1,60.0,1,9.9
2026-06-16,Austria,Jordan,3.0,1.0,FIFA World Cup,Santa Clara,United States,True,2.0,1,1,27.2,30.0,27,5.0
2026-06-17,Portugal,DR Congo,1.0,1.0,FIFA World Cup,Houston,United States,True,0.0,0,0,27.8,30.0,12,5.0
2026-06-17,Uzbekistan,Colombia,1.0,3.0,FIFA World Cup,Mexico City,Mexico,True,-2.0,-1,0,26.8,30.0,46,5.0
2026-06-17,England,Croatia,4.0,2.0,FIFA World Cup,Arlington,United States,True,2.0,1,1,26.2,55.0,5,9.5
2026-06-17,Ghana,Panama,1.0,0.0,FIFA World Cup,Toronto,Canada,True,1.0,1,1,26.5,30.0,45,5.0
2026-06-18,Mexico,South Korea,1.0,0.0,FIFA World Cup,Zapopan,Mexico,False,1.0,1,1,27.8,30.0,19,5.0
2026-06-18,Switzerland,Bosnia and Herzegovina,4.0,1.0,FIFA World Cup,Inglewood,United States,True,3.0,1,1,28.2,30.0,17,5.0
2026-06-18,Canada,Qatar,6.0,0.0,FIFA World Cup,Vancouver,Canada,False,6.0,1,1,26.5,30.0,38,5.0
2026-06-19,Brazil,Haiti,3.0,0.0,FIFA World Cup,Philadelphia,United States,True,3.0,1,1,27.5,55.0,4,9.5
2026-06-19,United States,Australia,2.0,0.0,FIFA World Cup,Seattle,United States,False,2.0,1,1,25.5,30.0,18,5.0
2026-06-20,Germany,Ivory Coast,2.0,1.0,FIFA World Cup,Toronto,Canada,True,1.0,1,1,27.5,55.0,9,9.5
2026-06-20,Ecuador,Curaçao,0.0,0.0,FIFA World Cup,Kansas City,United States,True,0.0,0,0,25.8,30.0,30,5.0
2026-06-20,Netherlands,Sweden,5.0,1.0,FIFA World Cup,Houston,United States,True,4.0,1,1,27.0,30.0,14,5.0
2026-06-21,Belgium,Iran,0.0,0.0,FIFA World Cup,Inglewood,United States,True,0.0,0,0,28.5,55.0,8,9.5
2026-06-21,New Zealand,Egypt,1.0,3.0,FIFA World Cup,Vancouver,Canada,True,-2.0,-1,0,26.0,30.0,48,5.0
2026-06-21,Spain,Saudi Arabia,4.0,0.0,FIFA World Cup,Atlanta,United States,True,4.0,1,1,26.5,60.0,3,9.8
2026-06-21,Uruguay,Cape Verde,2.0,2.0,FIFA World Cup,Miami Gardens,United States,True,0.0,0,0,27.2,30.0,16,5.0
2026-06-22,France,Iraq,3.0,0.0,FIFA World Cup,Philadelphia,United States,True,3.0,1,1,26.8,60.0,2,10.0
2026-06-22,Norway,Senegal,3.0,2.0,FIFA World Cup,East Rutherford,United States,True,1.0,1,1,26.5,55.0,11,9.5
2026-06-22,Argentina,Austria,2.0,0.0,FIFA World Cup,Arlington,United States,True,2.0,1,1,28.1,60.0,1,9.9
